,Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Rape,Fondling,Sex offenses - Non-forcible,Incest,Statutory rape,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson,Location,Hate_Crimes,There are no data to download.
0,2001.0,225511.0,University of Houston,1.0,Central Campus,33007.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,10.0,0.0,On_campus_Student_Housing_Facilities,0.0,
1,2002.0,225511.0,University of Houston,1.0,Central Campus,34443.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,11.0,0.0,On_campus_Student_Housing_Facilities,0.0,
2,2003.0,225511.0,University of Houston,1.0,Central Campus,35066.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,9.0,6.0,0.0,On_campus_Student_Housing_Facilities,0.0,
3,2004.0,225511.0,University of Houston,1.0,Central Campus,35180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,10.0,7.0,0.0,On_campus_Student_Housing_Facilities,0.0,
4,2005.0,225511.0,University of Houston,1.0,Central Campus,35344.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,7.0,1.0,On_campus_Student_Housing_Facilities,0.0,
5,2006.0,225511.0,University of Houston,1.0,Central Campus,34334.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
6,2007.0,225511.0,University of Houston,1.0,Central Campus,34663.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,22.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
7,2008.0,225511.0,University of Houston,1.0,Central Campus,36104.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,1.0,1.0,On_campus_Student_Housing_Facilities,0.0,
8,2009.0,225511.0,University of Houston,1.0,Central Campus,37000.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,20.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
9,2010.0,225511.0,University of Houston,1.0,Central Campus,38752.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
10,2011.0,225511.0,University of Houston,1.0,Central Campus,39820.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
11,2012.0,225511.0,University of Houston,1.0,Central Campus,40747.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,75.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
12,2013.0,225511.0,University of Houston,1.0,Central Campus,39540.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,35.0,0.0,1.0,On_campus_Student_Housing_Facilities,0.0,
13,2014.0,225511.0,University of Houston,1.0,Central Campus,40914.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,3.0,13.0,0.0,3.0,On_campus_Student_Housing_Facilities,0.0,
14,2015.0,225511.0,University of Houston,1.0,Central Campus,42704.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,On_campus_Student_Housing_Facilities,4.0,
15,2016.0,225511.0,University of Houston,1.0,Central Campus,43774.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,4.0,26.0,0.0,0.0,On_campus_Student_Housing_Facilities,12.0,
0,2001.0,225511.0,University of Houston,1.0,Central Campus,33007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
1,2002.0,225511.0,University of Houston,1.0,Central Campus,34443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
2,2003.0,225511.0,University of Houston,1.0,Central Campus,35066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,Public_Property,0.0,
3,2004.0,225511.0,University of Houston,1.0,Central Campus,35180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,Public_Property,0.0,
4,2005.0,225511.0,University of Houston,1.0,Central Campus,35344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Public_Property,0.0,
5,2006.0,225511.0,University of Houston,1.0,Central Campus,34334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Public_Property,0.0,
6,2007.0,225511.0,University of Houston,1.0,Central Campus,34663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,Public_Property,0.0,
7,2008.0,225511.0,University of Houston,1.0,Central Campus,36104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,Public_Property,0.0,
8,2009.0,225511.0,University of Houston,1.0,Central Campus,37000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,Public_Property,0.0,
9,2010.0,225511.0,University of Houston,1.0,Central Campus,38752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Public_Property,0.0,
10,2011.0,225511.0,University of Houston,1.0,Central Campus,39820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,Public_Property,0.0,
11,2012.0,225511.0,University of Houston,1.0,Central Campus,40747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Public_Property,0.0,
12,2013.0,225511.0,University of Houston,1.0,Central Campus,39540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,Public_Property,0.0,
13,2014.0,225511.0,University of Houston,1.0,Central Campus,40914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,Public_Property,0.0,
14,2015.0,225511.0,University of Houston,1.0,Central Campus,42704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,Public_Property,0.0,
15,2016.0,225511.0,University of Houston,1.0,Central Campus,43774.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,Public_Property,0.0,
0,2001.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Noncampus,0.0,
1,2002.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,26138.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Noncampus,0.0,
2,2004.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
3,2005.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24812.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,Noncampus,0.0,
4,2006.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,Noncampus,0.0,
5,2007.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,25747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
6,2008.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,25835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Noncampus,0.0,
7,2009.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,26840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
8,2010.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,27850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
9,2011.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,28091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,Noncampus,0.0,
10,2012.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,27875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
11,2013.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,28038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Noncampus,0.0,
12,2014.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,27969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
13,2015.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,29048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
14,2016.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,29120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noncampus,0.0,
0,2001.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24955.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,38.0,7.0,0.0,On_campus,0.0,
1,2002.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,26138.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,48.0,7.0,1.0,On_campus,0.0,
2,2003.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,25764.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,7.0,0.0,On_campus,0.0,
3,2004.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24865.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,50.0,2.0,4.0,On_campus,0.0,
4,2005.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24812.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,19.0,1.0,1.0,On_campus,0.0,
5,2006.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24644.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,12.0,1.0,0.0,On_campus,0.0,
6,2007.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,25747.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,22.0,3.0,0.0,On_campus,0.0,
7,2008.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,25835.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,15.0,6.0,0.0,On_campus,0.0,
8,2009.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,26840.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,12.0,3.0,0.0,On_campus,0.0,
9,2010.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,27850.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,9.0,4.0,1.0,On_campus,0.0,
10,2011.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,28091.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,14.0,0.0,0.0,On_campus,8.0,
11,2012.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,27875.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,11.0,1.0,0.0,On_campus,0.0,
12,2013.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,28038.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,18.0,1.0,0.0,On_campus,6.0,
13,2014.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,27969.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3.0,0.0,On_campus,0.0,
14,2015.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,29048.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,28.0,2.0,0.0,On_campus,0.0,
15,2016.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,29120.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,10.0,1.0,4.0,On_campus,2.0,
0,2001.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24955.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
1,2002.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,26138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
2,2003.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,25764.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
3,2004.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24865.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
4,2005.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24812.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,On_campus_Student_Housing_Facilities,0.0,
5,2006.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
6,2007.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,25747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
7,2008.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,25835.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
8,2009.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,26840.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
9,2010.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,27850.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
10,2011.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,28091.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
11,2012.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,27875.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
12,2013.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,28038.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
13,2014.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,27969.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
14,2015.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,29048.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,On_campus_Student_Housing_Facilities,0.0,
15,2016.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,29120.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,On_campus_Student_Housing_Facilities,0.0,
0,2001.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24955.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,0.0,37.0,0.0,Public_Property,0.0,
1,2002.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,26138.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,27.0,0.0,50.0,0.0,Public_Property,0.0,
2,2003.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,25764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,3.0,30.0,0.0,Public_Property,0.0,
3,2004.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24865.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,46.0,13.0,0.0,30.0,0.0,Public_Property,0.0,
4,2005.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24812.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,8.0,10.0,21.0,0.0,Public_Property,0.0,
5,2006.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,24644.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0,19.0,0.0,Public_Property,1.0,
6,2007.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,25747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,6.0,0.0,Public_Property,0.0,
7,2008.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,25835.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,6.0,1.0,Public_Property,0.0,
8,2009.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,26840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,0.0,19.0,0.0,Public_Property,0.0,
9,2010.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,27850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,0.0,26.0,0.0,Public_Property,0.0,
10,2011.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,28091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,0.0,16.0,0.0,Public_Property,0.0,
11,2012.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,27875.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,6.0,0.0,Public_Property,0.0,
12,2013.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,28038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,Public_Property,0.0,
13,2014.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,27969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,Public_Property,0.0,
14,2015.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,29048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,10.0,0.0,Public_Property,0.0,
15,2016.0,145600.0,University of Illinois at Chicago,1.0,University of Illinois at Chicago – Chicago Campus East,29120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,Public_Property,4.0,
0,2001.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,39291.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,2.0,Noncampus,0.0,
1,2002.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,39999.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,2.0,1.0,Noncampus,0.0,
2,2003.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,40458.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,23.0,6.0,0.0,Noncampus,0.0,
3,2004.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,40687.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,4.0,0.0,Noncampus,1.0,
4,2005.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,41938.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,2.0,2.0,Noncampus,0.0,
5,2006.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,42738.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,23.0,0.0,0.0,Noncampus,0.0,
6,2007.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,42326.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,2.0,1.0,Noncampus,0.0,
7,2008.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,43246.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,2.0,0.0,Noncampus,0.0,
8,2009.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,43881.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,21.0,0.0,0.0,Noncampus,0.0,
9,2010.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,43862.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,Noncampus,0.0,
10,2011.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,44407.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,1.0,0.0,Noncampus,0.0,
11,2012.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,44520.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,1.0,1.0,Noncampus,0.0,
12,2013.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,44942.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,13.0,3.0,2.0,Noncampus,0.0,
13,2014.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,45140.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,Noncampus,0.0,
14,2015.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,45842.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,1.0,14.0,1.0,1.0,Noncampus,0.0,
15,2016.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,46951.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,9.0,10.0,8.0,0.0,Noncampus,0.0,
0,2001.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,39291.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,54.0,6.0,1.0,On_campus,0.0,
1,2002.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,39999.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,37.0,83.0,3.0,2.0,On_campus,0.0,
2,2003.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,40458.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,67.0,2.0,1.0,On_campus,0.0,
3,2004.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,40687.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,69.0,4.0,2.0,On_campus,1.0,
4,2005.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,41938.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,118.0,7.0,3.0,On_campus,0.0,
5,2006.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,42738.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,103.0,10.0,0.0,On_campus,0.0,
6,2007.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,42326.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,83.0,6.0,0.0,On_campus,0.0,
7,2008.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,43246.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,70.0,11.0,0.0,On_campus,0.0,
8,2009.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,43881.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,81.0,5.0,0.0,On_campus,0.0,
9,2010.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,43862.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,63.0,4.0,0.0,On_campus,0.0,
10,2011.0,145637.0,University of Illinois at Urbana-Champaign,1.0,Main Campus,44407.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,30.0,5.0,4.0,On_campus,0.0,
11,2011.0,145637.0,University of Illinois at Urbana-Champaign,2.0,Savoy Campus,44407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,On_campus,0.0,
